Product,Model,Features,Package,Frequency,Tolerance,Stability,Temp,Stock,Load,Capacitance,Overtone,StockDue,More
LFXTAL066867Reel,HC49/4H,0.00,0.00,16.445000,30.00,30.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075579Bulk,HC49/4H,0.00,0.00,4.915200,50.00,50.00,-10.00,60.00,16.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075447Bulk,HC49/4H,0.00,0.00,3.579545,30.00,50.00,-10.00,70.00,17.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075243Bulk,HC49/4H,0.00,0.00,10.000000,50.00,50.00,-40.00,85.00,16.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075270Bulk,HC49/4H,0.00,0.00,8.192000,30.00,50.00,-20.00,70.00,30.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075248Bulk,HC49/4H,0.00,0.00,16.000000,30.00,50.00,-40.00,85.00,12.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075306Reel,HC49/4H,0.00,0.00,16.000000,20.00,20.00,-20.00,70.00,18.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075308Bulk,HC49/4H,0.00,0.00,8.000000,20.00,20.00,-20.00,70.00,18.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075309Bulk,HC49/4H,0.00,0.00,8.000000,30.00,30.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075116Bulk,HC49/4H,0.00,0.00,24.000000,30.00,50.00,-40.00,85.00,16.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075121Bulk,HC49/4H,0.00,0.00,22.118000,20.00,50.00,-20.00,70.00,30.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075121Reel,HC49/4H,0.00,0.00,22.118000,20.00,50.00,-20.00,70.00,30.00,FUND,True,5 Weeks,HC49/4H
LFXTAL075077Bulk,HC49/4H,0.00,0.00,7.372800,30.00,30.00,-20.00,70.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072988Bulk,HC49/4H,0.00,0.00,20.000000,10.00,100.00,-40.00,80.00,40.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072602Bulk,HC49/4H,0.00,0.00,11.059000,30.00,50.00,-40.00,85.00,16.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072602Reel,HC49/4H,0.00,0.00,11.059000,30.00,50.00,-40.00,85.00,16.00,FUND,True,5 Weeks,HC49/4H
LFXTAL073092Bulk,HC49/4H,0.00,0.00,14.745600,30.00,50.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL073448Bulk,HC49/4H,0.00,0.00,3.579545,30.00,30.00,-40.00,85.00,12.00,FUND,True,5 Weeks,HC49/4H
LFXTAL073448Reel,HC49/4H,0.00,0.00,3.579545,30.00,30.00,-40.00,85.00,12.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072287Bulk,HC49/4H,0.00,0.00,15.360000,30.00,30.00,-40.00,85.00,30.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072418Bulk,HC49/4H,0.00,0.00,6.776000,20.00,20.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072419Bulk,HC49/4H,0.00,0.00,6.772000,20.00,20.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072420Bulk,HC49/4H,0.00,0.00,6.768000,20.00,20.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072421Bulk,HC49/4H,0.00,0.00,6.792000,20.00,20.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072423Bulk,HC49/4H,0.00,0.00,6.788000,20.00,20.00,-40.00,85.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072424Bulk,HC49/4H,0.00,0.00,6.608800,30.00,30.00,-40.00,85.00,10.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072425Bulk,HC49/4H,0.00,0.00,6.604800,30.00,30.00,-40.00,85.00,10.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072426Bulk,HC49/4H,0.00,0.00,6.600800,30.00,30.00,-40.00,85.00,10.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072427Bulk,HC49/4H,0.00,0.00,6.624800,30.00,30.00,-40.00,85.00,10.00,FUND,True,5 Weeks,HC49/4H
LFXTAL072428Bulk,HC49/4H,0.00,0.00,6.620800,30.00,30.00,-40.00,85.00,10.00,FUND,True,5 Weeks,HC49/4H
LFXTAL071491Bulk,HC49/4H,0.00,0.00,4.000000,20.00,20.00,-10.00,60.00,20.00,FUND,True,5 Weeks,HC49/4H
LFXTAL071121Bulk,HC49/4H,0.00,0.00,10.000000,50.00,100.00,-55.00,50.00,30.00,FUND,True,5 Weeks,HC49/4H
LFXTAL071681Bulk,HC49/4H,0.00,0.00,3.276800,30.00,50.00,-40.00,85.00,18.00,FUND,True,5 Weeks,HC49/4H
LFXTAL050584Bulk,HC49/4H AUTO,0.00,0.00,16.000000,50.00,100.00,-40.00,125.00,8.00,FUND,True,26 Weeks,HC49/4H AUTO
LFXTAL064946Bulk,HC49/4H AUTO,0.00,0.00,3.686400,30.00,50.00,-40.00,125.00,18.00,FUND,True,26 Weeks,HC49/4H AUTO
LFXTAL002505Bulk,HC49/4HSMX,0.00,0.00,28.375000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002506Bulk,HC49/4HSMX,0.00,0.00,28.636360,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002589Reel,HC49/4HSMX,0.00,0.00,8.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002516Bulk,HC49/4HSMX,0.00,0.00,10.240000,20.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002651Reel,HC49/4HSMX,0.00,0.00,8.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002878Bulk,HC49/4HSMX,0.00,0.00,4.032000,30.00,50.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002878Reel,HC49/4HSMX,0.00,0.00,4.032000,30.00,50.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002813Bulk,HC49/4HSMX,0.00,0.00,4.000000,30.00,50.00,-10.00,60.00,7.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002814Bulk,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,7.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003058Bulk,HC49/4HSMX,838.00,0.00,3.579545,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003058Cutt,HC49/4HSMX,0.00,0.00,3.579545,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003058Reel,HC49/4HSMX,0.00,11000.00,3.579545,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003071Bulk,HC49/4HSMX,2153.00,0.00,4.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003071Cutt,HC49/4HSMX,995.00,0.00,4.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003071Reel,HC49/4HSMX,0.00,280000.00,4.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003100Bulk,HC49/4HSMX,0.00,0.00,4.433619,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003100Cutt,HC49/4HSMX,0.00,0.00,4.433619,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003100Reel,HC49/4HSMX,0.00,0.00,4.433619,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003130Bulk,HC49/4HSMX,0.00,0.00,6.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003130Cutt,HC49/4HSMX,0.00,0.00,6.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003130Reel,HC49/4HSMX,0.00,0.00,6.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003124Bulk,HC49/4HSMX,0.00,0.00,5.120000,50.00,200.00,-40.00,90.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003125Bulk,HC49/4HSMX,0.00,0.00,5.120000,50.00,100.00,-20.00,70.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003125Reel,HC49/4HSMX,0.00,0.00,5.120000,50.00,100.00,-20.00,70.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001985Bulk,HC49/4HSMX,0.00,0.00,4.000000,20.00,50.00,-10.00,60.00,12.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002070Bulk,HC49/4HSMX,0.00,0.00,4.000000,20.00,50.00,-10.00,60.00,12.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001846Bulk,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,10.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001846Reel,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,10.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001849Reel,HC49/4HSMX,0.00,0.00,4.096000,50.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001772Bulk,HC49/4HSMX,0.00,0.00,7.200000,50.00,50.00,-40.00,85.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002196Reel,HC49/4HSMX,0.00,0.00,11.059200,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002311Bulk,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002311Reel,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002312Bulk,HC49/4HSMX,0.00,0.00,4.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002312Reel,HC49/4HSMX,0.00,0.00,4.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002228Bulk,HC49/4HSMX,0.00,0.00,4.194304,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002228Reel,HC49/4HSMX,0.00,0.00,4.194304,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002287Bulk,HC49/4HSMX,0.00,0.00,5.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL002287Reel,HC49/4HSMX,0.00,0.00,5.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001301Cutt,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001301Reel,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001482Bulk,HC49/4HSMX,0.00,0.00,9.830400,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001482Reel,HC49/4HSMX,0.00,0.00,9.830400,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001544Bulk,HC49/4HSMX,0.00,0.00,4.096000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001544Reel,HC49/4HSMX,0.00,0.00,4.096000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL001431Bulk,HC49/4HSMX,0.00,0.00,9.830400,50.00,50.00,-10.00,60.00,18.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003519Bulk,HC49/4HSMX,899.00,0.00,11.059200,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003519Cutt,HC49/4HSMX,682.00,0.00,11.059200,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003519Reel,HC49/4HSMX,29000.00,88000.00,11.059200,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003387Bulk,HC49/4HSMX,83.00,0.00,24.576000,30.00,50.00,-10.00,60.00,20.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003387Cutt,HC49/4HSMX,0.00,0.00,24.576000,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003387Reel,HC49/4HSMX,0.00,6000.00,24.576000,30.00,50.00,-10.00,60.00,20.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003740Bulk,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003740Reel,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003743Bulk,HC49/4HSMX,0.00,0.00,24.576000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003743Reel,HC49/4HSMX,0.00,0.00,24.576000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003744Bulk,HC49/4HSMX,0.00,0.00,27.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003744Reel,HC49/4HSMX,0.00,0.00,27.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003334Bulk,HC49/4HSMX,653.00,0.00,7.372800,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003334Cutt,HC49/4HSMX,0.00,0.00,7.372800,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003334Reel,HC49/4HSMX,0.00,16000.00,7.372800,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003322Bulk,HC49/4HSMX,0.00,0.00,24.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003322Reel,HC49/4HSMX,0.00,0.00,24.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003260Bulk,HC49/4HSMX,335.00,0.00,3.686400,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003260Cutt,HC49/4HSMX,590.00,0.00,3.686400,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003260Reel,HC49/4HSMX,0.00,233000.00,3.686400,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003237Bulk,HC49/4HSMX,285.00,0.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003237Cutt,HC49/4HSMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003237Reel,HC49/4HSMX,0.00,1357000.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003181Bulk,HC49/4HSMX,199.00,1.00,20.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003181Cutt,HC49/4HSMX,500.00,0.00,20.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003181Reel,HC49/4HSMX,0.00,136000.00,20.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003182Bulk,HC49/4HSMX,0.00,0.00,20.000000,50.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003182Reel,HC49/4HSMX,0.00,0.00,20.000000,50.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003166Bulk,HC49/4HSMX,580.00,0.00,10.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003166Cutt,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003166Reel,HC49/4HSMX,0.00,92000.00,10.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003151Bulk,HC49/4HSMX,590.00,0.00,8.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003151Cutt,HC49/4HSMX,1000.00,0.00,8.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003151Reel,HC49/4HSMX,0.00,790000.00,8.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003210Bulk,HC49/4HSMX,638.00,0.00,12.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003210Cutt,HC49/4HSMX,119.00,0.00,12.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003210Reel,HC49/4HSMX,0.00,470000.00,12.000000,30.00,50.00,-10.00,60.00,16.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL003607Bulk,HC49/4HSMX,0.00,0.00,4.000000,50.00,50.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003608Bulk,HC49/4HSMX,0.00,0.00,11.059200,50.00,50.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003609Bulk,HC49/4HSMX,0.00,0.00,4.096000,50.00,50.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003832Bulk,HC49/4HSMX,0.00,0.00,19.660800,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003832Reel,HC49/4HSMX,0.00,0.00,19.660800,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003809Cutt,HC49/4HSMX,0.00,0.00,4.032000,30.00,30.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003809Reel,HC49/4HSMX,0.00,0.00,4.032000,30.00,30.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003810Cutt,HC49/4HSMX,0.00,0.00,14.745600,30.00,30.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003810Reel,HC49/4HSMX,0.00,0.00,14.745600,30.00,30.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003848Bulk,HC49/4HSMX,0.00,0.00,4.032000,25.00,50.00,-20.00,70.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL003998Bulk,HC49/4HSMX,0.00,0.00,4.000000,50.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL004004Bulk,HC49/4HSMX,0.00,0.00,5.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL004065Bulk,HC49/4HSMX,0.00,0.00,3.579545,50.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL004067Bulk,HC49/4HSMX,0.00,0.00,7.372800,50.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL004075Bulk,HC49/4HSMX,0.00,0.00,22.118400,50.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL004084Bulk,HC49/4HSMX,0.00,0.00,9.830400,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL004968Bulk,HC49/4HSMX,0.00,0.00,4.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005137Reel,HC49/4HSMX,0.00,0.00,11.059200,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005138Reel,HC49/4HSMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005143Bulk,HC49/4HSMX,0.00,0.00,4.096000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005143Reel,HC49/4HSMX,0.00,0.00,4.096000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005144Bulk,HC49/4HSMX,0.00,0.00,15.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005144Reel,HC49/4HSMX,0.00,0.00,15.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005148Reel,HC49/4HSMX,0.00,0.00,10.240000,20.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005151Bulk,HC49/4HSMX,0.00,0.00,5.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005151Reel,HC49/4HSMX,0.00,0.00,5.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005158Reel,HC49/4HSMX,0.00,0.00,8.192000,50.00,50.00,-40.00,85.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005193Bulk,HC49/4HSMX,0.00,0.00,11.059200,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005193Reel,HC49/4HSMX,0.00,0.00,11.059200,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005213Cutt,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005213Reel,HC49/4HSMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005215Cutt,HC49/4HSMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005215Reel,HC49/4HSMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005291Bulk,HC49/4HSMX,0.00,0.00,16.000000,50.00,50.00,0.00,70.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005302Bulk,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005302Reel,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005405Reel,HC49/4HSMX,0.00,0.00,20.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005419Bulk,HC49/4HSMX,0.00,0.00,3.686400,20.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005475Reel,HC49/4HSMX,0.00,0.00,3.579545,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005330Cutt,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-40.00,85.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005330Reel,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-40.00,85.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005388Bulk,HC49/4HSMX,0.00,0.00,20.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005388Reel,HC49/4HSMX,0.00,0.00,20.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005394Reel,HC49/4HSMX,0.00,0.00,14.745600,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005502Reel,HC49/4HSMX,0.00,0.00,11.059200,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005567Reel,HC49/4HSMX,0.00,0.00,4.000000,50.00,50.00,-10.00,60.00,12.50,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL005701Reel,HC49/4HSMX,0.00,0.00,6.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL008077Bulk,HC49/4HSMX,0.00,0.00,6.612813,10.00,15.00,-20.00,70.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010050Bulk,HC49/4HSMX,0.00,0.00,20.000000,20.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010050Reel,HC49/4HSMX,0.00,0.00,20.000000,20.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010043Bulk,HC49/4HSMX,800.00,0.00,12.000000,30.00,50.00,-10.00,60.00,30.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL010043Cutt,HC49/4HSMX,0.00,0.00,12.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010043Reel,HC49/4HSMX,0.00,14000.00,12.000000,30.00,50.00,-10.00,60.00,30.00,FUND,False,6 Weeks,HC49/4HSMX
LFXTAL010117Bulk,HC49/4HSMX,0.00,0.00,12.288000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010117Cutt,HC49/4HSMX,0.00,0.00,12.288000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010117Reel,HC49/4HSMX,0.00,0.00,12.288000,30.00,50.00,-10.00,60.00,30.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010136Bulk,HC49/4HSMX,0.00,0.00,16.384000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010136Cutt,HC49/4HSMX,0.00,0.00,16.384000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
LFXTAL010136Reel,HC49/4HSMX,0.00,0.00,16.384000,30.00,50.00,-10.00,60.00,16.00,FUND,True,6 Weeks,HC49/4HSMX
